SIZE_VECTOR,NUM_THREADS,NUM_IFS,AVG5_TIME(s)
131072, 8, 10, 0.000063 
131072, 16, 0, 0.000165 
131072, 16, 1, 0.000236 
131072, 16, 2, 0.000147 
131072, 16, 3, 0.000144 
131072, 16, 4, 0.000156 
131072, 16, 5, 0.000115 
131072, 16, 6, 0.000130 
131072, 16, 7, 0.000128 
131072, 16, 8, 0.000116 
131072, 16, 9, 0.000146 
131072, 16, 10, 0.000134 
131072, 32, 0, 0.000217 
131072, 32, 1, 0.000268 
131072, 32, 2, 0.000166 
131072, 32, 3, 0.000166 
131072, 32, 4, 0.000165 
131072, 32, 5, 0.000218 
131072, 32, 6, 0.000209 
131072, 32, 7, 0.000195 
131072, 32, 8, 0.000186 
131072, 32, 9, 0.000172 
131072, 32, 10, 0.000205 
131072, 64, 0, 0.000329 
131072, 64, 1, 0.000308 
131072, 64, 2, 0.000394 
131072, 64, 3, 0.000287 
131072, 64, 4, 0.000318 
131072, 64, 5, 0.000300 
131072, 64, 6, 0.000298 
131072, 64, 7, 0.000437 
131072, 64, 8, 0.000301 
131072, 64, 9, 0.000312 
131072, 64, 10, 0.000373 
131072, 128, 0, 0.000552 
131072, 128, 1, 0.000534 
131072, 128, 2, 0.000812 
131072, 128, 3, 0.000594 
131072, 128, 4, 0.000595 
131072, 128, 5, 0.000603 
131072, 128, 6, 0.000536 
131072, 128, 7, 0.000597 
131072, 128, 8, 0.000570 
131072, 128, 9, 0.000665 
131072, 128, 10, 0.000616 
131072, 256, 0, 0.001105 
131072, 256, 1, 0.001354 
131072, 256, 2, 0.001085 
131072, 256, 3, 0.001189 
131072, 256, 4, 0.001107 
131072, 256, 5, 0.001279 
131072, 256, 6, 0.001101 
131072, 256, 7, 0.001312 
131072, 256, 8, 0.001151 
131072, 256, 9, 0.001271 
131072, 256, 10, 0.001174 
131072, 512, 0, 0.002348 
131072, 512, 1, 0.002341 
131072, 512, 2, 0.002167 
131072, 512, 3, 0.002140 
131072, 512, 4, 0.002221 
131072, 512, 5, 0.002324 
131072, 512, 6, 0.002207 
131072, 512, 7, 0.002459 
131072, 512, 8, 0.002368 
131072, 512, 9, 0.002221 
131072, 512, 10, 0.002237 
131072, 1024, 0, 0.004388 
131072, 1024, 1, 0.004781 
131072, 1024, 2, 0.004328 
131072, 1024, 3, 0.005097 
131072, 1024, 4, 0.004318 
131072, 1024, 5, 0.004433 
131072, 1024, 6, 0.004515 
131072, 1024, 7, 0.004295 
131072, 1024, 8, 0.004680 
131072, 1024, 9, 0.005159 
131072, 1024, 10, 0.004392 
131072, 2048, 0, 0.009921 
131072, 2048, 1, 0.009728 
131072, 2048, 2, 0.012445 
131072, 2048, 3, 0.010070 
131072, 2048, 4, 0.009798 
131072, 2048, 5, 0.012584 
131072, 2048, 6, 0.011462 
131072, 2048, 7, 0.010568 
131072, 2048, 8, 0.010146 
131072, 2048, 9, 0.009504 
131072, 2048, 10, 0.012760 
131072, 4096, 0, 0.022676 
131072, 4096, 1, 0.021011 
131072, 4096, 2, 0.019848 
131072, 4096, 3, 0.024961 
131072, 4096, 4, 0.021041 
131072, 4096, 5, 0.025171 
131072, 4096, 6, 0.020939 
131072, 4096, 7, 0.019955 
131072, 4096, 8, 0.021135 
131072, 4096, 9, 0.022123 
131072, 4096, 10, 0.021444 
131072, 8192, 0, 0.040807 
131072, 8192, 1, 0.041081 
131072, 8192, 2, 0.041453 
131072, 8192, 3, 0.040308 
131072, 8192, 4, 0.041750 
131072, 8192, 5, 0.040524 
131072, 8192, 6, 0.040907 
131072, 8192, 7, 0.041606 
131072, 8192, 8, 0.041286 
131072, 8192, 9, 0.041442 
131072, 8192, 10, 0.041486 
262144, 1, 0, 0.000647 
262144, 1, 1, 0.000646 
262144, 1, 2, 0.000654 
262144, 1, 3, 0.000656 
262144, 1, 4, 0.000662 
262144, 1, 5, 0.000658 
262144, 1, 6, 0.000653 
262144, 1, 7, 0.000646 
262144, 1, 8, 0.000650 
262144, 1, 9, 0.000658 
262144, 1, 10, 0.000665 
262144, 2, 0, 0.000336 
262144, 2, 1, 0.000334 
262144, 2, 2, 0.000338 
262144, 2, 3, 0.000336 
262144, 2, 4, 0.000332 
262144, 2, 5, 0.000332 
262144, 2, 6, 0.000330 
262144, 2, 7, 0.000342 
262144, 2, 8, 0.000335 
262144, 2, 9, 0.000332 
262144, 2, 10, 0.000346 
262144, 4, 0, 0.000184 
262144, 4, 1, 0.000183 
262144, 4, 2, 0.000181 
262144, 4, 3, 0.000181 
262144, 4, 4, 0.000175 
262144, 4, 5, 0.000187 
262144, 4, 6, 0.000187 
262144, 4, 7, 0.000179 
262144, 4, 8, 0.000179 
262144, 4, 9, 0.000181 
262144, 4, 10, 0.000196 
262144, 8, 0, 0.000100 
262144, 8, 1, 0.000128 
262144, 8, 2, 0.000103 
262144, 8, 3, 0.000108 
262144, 8, 4, 0.000102 
262144, 8, 5, 0.000455 
262144, 8, 6, 0.000606 
262144, 8, 7, 0.000267 
262144, 8, 8, 0.000114 
262144, 8, 9, 0.000147 
262144, 8, 10, 0.000094 
262144, 16, 0, 0.000182 
262144, 16, 1, 0.000202 
262144, 16, 2, 0.000178 
262144, 16, 3, 0.000197 
262144, 16, 4, 0.000449 
262144, 16, 5, 0.000166 
262144, 16, 6, 0.000167 
262144, 16, 7, 0.000161 
262144, 16, 8, 0.000169 
262144, 16, 9, 0.000198 
262144, 16, 10, 0.000160 
262144, 32, 0, 0.000252 
262144, 32, 1, 0.000238 
262144, 32, 2, 0.000227 
262144, 32, 3, 0.000240 
262144, 32, 4, 0.000347 
262144, 32, 5, 0.000662 
262144, 32, 6, 0.000238 
262144, 32, 7, 0.000374 
262144, 32, 8, 0.000226 
262144, 32, 9, 0.000218 
262144, 32, 10, 0.000229 
262144, 64, 0, 0.000332 
262144, 64, 1, 0.000499 
262144, 64, 2, 0.000543 
262144, 64, 3, 0.000347 
262144, 64, 4, 0.000377 
262144, 64, 5, 0.001034 
262144, 64, 6, 0.000327 
262144, 64, 7, 0.000383 
262144, 64, 8, 0.000406 
262144, 64, 9, 0.000359 
262144, 64, 10, 0.000401 
262144, 128, 0, 0.000583 
262144, 128, 1, 0.000594 
262144, 128, 2, 0.000600 
262144, 128, 3, 0.000610 
262144, 128, 4, 0.000900 
262144, 128, 5, 0.000664 
262144, 128, 6, 0.000598 
262144, 128, 7, 0.000651 
262144, 128, 8, 0.000614 
262144, 128, 9, 0.001051 
262144, 128, 10, 0.000739 
262144, 256, 0, 0.001174 
262144, 256, 1, 0.001211 
262144, 256, 2, 0.001134 
262144, 256, 3, 0.001157 
262144, 256, 4, 0.001268 
262144, 256, 5, 0.001190 
262144, 256, 6, 0.001216 
262144, 256, 7, 0.001183 
262144, 256, 8, 0.001260 
262144, 256, 9, 0.001121 
262144, 256, 10, 0.001181 
262144, 512, 0, 0.002475 
262144, 512, 1, 0.002337 
262144, 512, 2, 0.002273 
262144, 512, 3, 0.002298 
262144, 512, 4, 0.002299 
262144, 512, 5, 0.002252 
262144, 512, 6, 0.002272 
262144, 512, 7, 0.002278 
262144, 512, 8, 0.002274 
262144, 512, 9, 0.002298 
262144, 512, 10, 0.002298 
262144, 1024, 0, 0.004441 
262144, 1024, 1, 0.004629 
262144, 1024, 2, 0.004599 
262144, 1024, 3, 0.004492 
262144, 1024, 4, 0.004558 
262144, 1024, 5, 0.005181 
262144, 1024, 6, 0.004637 
262144, 1024, 7, 0.004522 
262144, 1024, 8, 0.004513 
262144, 1024, 9, 0.004508 
262144, 1024, 10, 0.004716 
262144, 2048, 0, 0.010565 
262144, 2048, 1, 0.010238 
262144, 2048, 2, 0.009992 
262144, 2048, 3, 0.010659 
262144, 2048, 4, 0.010057 
262144, 2048, 5, 0.010670 
262144, 2048, 6, 0.010885 
262144, 2048, 7, 0.010016 
262144, 2048, 8, 0.009924 
262144, 2048, 9, 0.009363 
262144, 2048, 10, 0.009765 
262144, 4096, 0, 0.021261 
262144, 4096, 1, 0.020700 
262144, 4096, 2, 0.020671 
262144, 4096, 3, 0.020623 
262144, 4096, 4, 0.020388 
262144, 4096, 5, 0.020899 
262144, 4096, 6, 0.020647 
262144, 4096, 7, 0.020609 
262144, 4096, 8, 0.020591 
262144, 4096, 9, 0.019903 
262144, 4096, 10, 0.020720 
262144, 8192, 0, 0.041319 
262144, 8192, 1, 0.041919 
262144, 8192, 2, 0.040863 
262144, 8192, 3, 0.041454 
262144, 8192, 4, 0.042445 
262144, 8192, 5, 0.040733 
262144, 8192, 6, 0.042289 
262144, 8192, 7, 0.040791 
262144, 8192, 8, 0.040308 
262144, 8192, 9, 0.042732 
262144, 8192, 10, 0.044003 
524288, 1, 0, 0.001314 
524288, 1, 1, 0.001306 
524288, 1, 2, 0.001303 
524288, 1, 3, 0.001317 
524288, 1, 4, 0.001299 
524288, 1, 5, 0.001318 
524288, 1, 6, 0.001312 
524288, 1, 7, 0.001308 
524288, 1, 8, 0.001321 
524288, 1, 9, 0.001311 
524288, 1, 10, 0.001323 
524288, 2, 0, 0.000656 
524288, 2, 1, 0.000657 
524288, 2, 2, 0.000669 
524288, 2, 3, 0.000660 
524288, 2, 4, 0.000656 
524288, 2, 5, 0.000659 
524288, 2, 6, 0.000668 
524288, 2, 7, 0.000655 
524288, 2, 8, 0.000664 
524288, 2, 9, 0.000662 
524288, 2, 10, 0.000671 
524288, 4, 0, 0.000343 
524288, 4, 1, 0.000360 
524288, 4, 2, 0.000354 
524288, 4, 3, 0.000350 
524288, 4, 4, 0.000360 
524288, 4, 5, 0.000359 
524288, 4, 6, 0.000343 
524288, 4, 7, 0.000341 
524288, 4, 8, 0.000340 
524288, 4, 9, 0.000342 
524288, 4, 10, 0.000351 
524288, 8, 0, 0.000198 
524288, 8, 1, 0.000435 
524288, 8, 2, 0.000188 
524288, 8, 3, 0.000267 
524288, 8, 4, 0.000189 
524288, 8, 5, 0.000184 
524288, 8, 6, 0.000186 
524288, 8, 7, 0.001208 
524288, 8, 8, 0.000181 
524288, 8, 9, 0.000184 
524288, 8, 10, 0.000180 
524288, 16, 0, 0.000256 
524288, 16, 1, 0.000279 
524288, 16, 2, 0.000286 
524288, 16, 3, 0.000294 
524288, 16, 4, 0.000317 
524288, 16, 5, 0.000307 
524288, 16, 6, 0.000278 
524288, 16, 7, 0.000295 
524288, 16, 8, 0.000280 
524288, 16, 9, 0.000271 
524288, 16, 10, 0.000346 
524288, 32, 0, 0.000330 
524288, 32, 1, 0.000321 
524288, 32, 2, 0.000348 
524288, 32, 3, 0.000405 
524288, 32, 4, 0.000326 
524288, 32, 5, 0.000327 
524288, 32, 6, 0.000880 
524288, 32, 7, 0.000326 
524288, 32, 8, 0.000353 
524288, 32, 9, 0.000350 
524288, 32, 10, 0.000354 
524288, 64, 0, 0.000461 
524288, 64, 1, 0.000590 
524288, 64, 2, 0.000455 
524288, 64, 3, 0.000431 
524288, 64, 4, 0.000439 
524288, 64, 5, 0.000429 
524288, 64, 6, 0.000423 
524288, 64, 7, 0.000456 
524288, 64, 8, 0.000527 
524288, 64, 9, 0.000443 
524288, 64, 10, 0.000639 
524288, 128, 0, 0.000806 
524288, 128, 1, 0.000758 
524288, 128, 2, 0.000682 
524288, 128, 3, 0.000697 
524288, 128, 4, 0.000748 
524288, 128, 5, 0.000650 
524288, 128, 6, 0.000674 
524288, 128, 7, 0.000717 
524288, 128, 8, 0.000713 
524288, 128, 9, 0.000913 
524288, 128, 10, 0.000795 
524288, 256, 0, 0.001425 
524288, 256, 1, 0.001284 
524288, 256, 2, 0.001250 
524288, 256, 3, 0.001416 
524288, 256, 4, 0.001220 
524288, 256, 5, 0.001323 
524288, 256, 6, 0.001283 
524288, 256, 7, 0.001262 
524288, 256, 8, 0.001196 
524288, 256, 9, 0.001295 
524288, 256, 10, 0.002093 
524288, 512, 0, 0.002355 
524288, 512, 1, 0.002469 
524288, 512, 2, 0.002435 
524288, 512, 3, 0.002341 
524288, 512, 4, 0.002398 
524288, 512, 5, 0.002368 
524288, 512, 6, 0.002356 
524288, 512, 7, 0.002330 
524288, 512, 8, 0.002821 
524288, 512, 9, 0.002369 
524288, 512, 10, 0.002461 
524288, 1024, 0, 0.004768 
524288, 1024, 1, 0.004735 
524288, 1024, 2, 0.004572 
524288, 1024, 3, 0.004573 
524288, 1024, 4, 0.005401 
524288, 1024, 5, 0.004724 
524288, 1024, 6, 0.004572 
524288, 1024, 7, 0.004612 
524288, 1024, 8, 0.005084 
524288, 1024, 9, 0.006322 
524288, 1024, 10, 0.004683 
524288, 2048, 0, 0.010211 
524288, 2048, 1, 0.011391 
524288, 2048, 2, 0.009878 
524288, 2048, 3, 0.011483 
524288, 2048, 4, 0.010282 
524288, 2048, 5, 0.009300 
524288, 2048, 6, 0.010132 
524288, 2048, 7, 0.009819 
524288, 2048, 8, 0.010496 
524288, 2048, 9, 0.009721 
524288, 2048, 10, 0.010063 
524288, 4096, 0, 0.020410 
524288, 4096, 1, 0.019893 
524288, 4096, 2, 0.022033 
524288, 4096, 3, 0.021149 
524288, 4096, 4, 0.019713 
524288, 4096, 5, 0.021498 
524288, 4096, 6, 0.020115 
524288, 4096, 7, 0.018712 
524288, 4096, 8, 0.022841 
524288, 4096, 9, 0.020891 
524288, 4096, 10, 0.021192 
524288, 8192, 0, 0.039332 
524288, 8192, 1, 0.042084 
524288, 8192, 2, 0.040346 
524288, 8192, 3, 0.038983 
524288, 8192, 4, 0.041829 
524288, 8192, 5, 0.041939 
524288, 8192, 6, 0.041110 
524288, 8192, 7, 0.041887 
524288, 8192, 8, 0.040879 
524288, 8192, 9, 0.040666 
524288, 8192, 10, 0.041516 
1048576, 1, 0, 0.002641 
1048576, 1, 1, 0.002649 
1048576, 1, 2, 0.002633 
1048576, 1, 3, 0.002646 
1048576, 1, 4, 0.002627 
1048576, 1, 5, 0.002645 
1048576, 1, 6, 0.002615 
1048576, 1, 7, 0.002631 
1048576, 1, 8, 0.002709 
1048576, 1, 9, 0.002638 
1048576, 1, 10, 0.002637 
1048576, 2, 0, 0.001317 
1048576, 2, 1, 0.001349 
1048576, 2, 2, 0.001342 
1048576, 2, 3, 0.001345 
1048576, 2, 4, 0.001331 
1048576, 2, 5, 0.001325 
1048576, 2, 6, 0.001324 
1048576, 2, 7, 0.001328 
1048576, 2, 8, 0.001322 
1048576, 2, 9, 0.001332 
1048576, 2, 10, 0.001332 
1048576, 4, 0, 0.000684 
1048576, 4, 1, 0.000692 
1048576, 4, 2, 0.000668 
1048576, 4, 3, 0.000681 
1048576, 4, 4, 0.000678 
1048576, 4, 5, 0.000672 
1048576, 4, 6, 0.000677 
1048576, 4, 7, 0.000676 
1048576, 4, 8, 0.000671 
1048576, 4, 9, 0.000672 
1048576, 4, 10, 0.000684 
1048576, 8, 0, 0.000842 
1048576, 8, 1, 0.000622 
1048576, 8, 2, 0.000381 
1048576, 8, 3, 0.000409 
1048576, 8, 4, 0.001524 
1048576, 8, 5, 0.000573 
1048576, 8, 6, 0.000349 
1048576, 8, 7, 0.000354 
1048576, 8, 8, 0.000425 
1048576, 8, 9, 0.000346 
1048576, 8, 10, 0.000373 
1048576, 16, 0, 0.000475 
1048576, 16, 1, 0.000438 
1048576, 16, 2, 0.000531 
1048576, 16, 3, 0.000579 
1048576, 16, 4, 0.000443 
1048576, 16, 5, 0.000495 
1048576, 16, 6, 0.000413 
1048576, 16, 7, 0.000524 
1048576, 16, 8, 0.000519 
1048576, 16, 9, 0.000593 
1048576, 16, 10, 0.000533 
1048576, 32, 0, 0.000613 
1048576, 32, 1, 0.000611 
1048576, 32, 2, 0.000540 
1048576, 32, 3, 0.000542 
1048576, 32, 4, 0.000541 
1048576, 32, 5, 0.000549 
1048576, 32, 6, 0.000561 
1048576, 32, 7, 0.000553 
1048576, 32, 8, 0.000592 
1048576, 32, 9, 0.000676 
1048576, 32, 10, 0.000545 
1048576, 64, 0, 0.000618 
1048576, 64, 1, 0.000885 
1048576, 64, 2, 0.000637 
1048576, 64, 3, 0.000673 
1048576, 64, 4, 0.000738 
1048576, 64, 5, 0.000629 
1048576, 64, 6, 0.000784 
1048576, 64, 7, 0.000697 
1048576, 64, 8, 0.000629 
1048576, 64, 9, 0.000670 
1048576, 64, 10, 0.000703 
1048576, 128, 0, 0.000879 
1048576, 128, 1, 0.000857 
1048576, 128, 2, 0.000952 
1048576, 128, 3, 0.000979 
1048576, 128, 4, 0.000856 
1048576, 128, 5, 0.001187 
1048576, 128, 6, 0.000879 
1048576, 128, 7, 0.000910 
1048576, 128, 8, 0.000880 
1048576, 128, 9, 0.000897 
1048576, 128, 10, 0.001175 
1048576, 256, 0, 0.001397 
1048576, 256, 1, 0.001449 
1048576, 256, 2, 0.001385 
1048576, 256, 3, 0.001356 
1048576, 256, 4, 0.001500 
1048576, 256, 5, 0.001373 
1048576, 256, 6, 0.001425 
1048576, 256, 7, 0.001411 
1048576, 256, 8, 0.001361 
1048576, 256, 9, 0.001419 
1048576, 256, 10, 0.001490 
1048576, 512, 0, 0.002402 
1048576, 512, 1, 0.002460 
1048576, 512, 2, 0.002581 
1048576, 512, 3, 0.002525 
1048576, 512, 4, 0.002416 
1048576, 512, 5, 0.002450 
1048576, 512, 6, 0.002522 
1048576, 512, 7, 0.002380 
1048576, 512, 8, 0.002422 
1048576, 512, 9, 0.002392 
1048576, 512, 10, 0.002807 
1048576, 1024, 0, 0.005066 
1048576, 1024, 1, 0.004701 
1048576, 1024, 2, 0.005066 
1048576, 1024, 3, 0.004825 
1048576, 1024, 4, 0.004739 
1048576, 1024, 5, 0.004792 
1048576, 1024, 6, 0.005406 
1048576, 1024, 7, 0.004799 
1048576, 1024, 8, 0.004902 
1048576, 1024, 9, 0.004775 
1048576, 1024, 10, 0.004796 
1048576, 2048, 0, 0.010164 
1048576, 2048, 1, 0.010419 
1048576, 2048, 2, 0.010493 
1048576, 2048, 3, 0.009995 
1048576, 2048, 4, 0.010089 
1048576, 2048, 5, 0.010479 
1048576, 2048, 6, 0.011035 
1048576, 2048, 7, 0.010199 
1048576, 2048, 8, 0.010139 
1048576, 2048, 9, 0.010322 
1048576, 2048, 10, 0.010813 
1048576, 4096, 0, 0.020658 
1048576, 4096, 1, 0.020750 
1048576, 4096, 2, 0.018757 
1048576, 4096, 3, 0.020035 
1048576, 4096, 4, 0.022046 
1048576, 4096, 5, 0.020120 
1048576, 4096, 6, 0.025603 
1048576, 4096, 7, 0.021378 
1048576, 4096, 8, 0.020437 
1048576, 4096, 9, 0.020556 
1048576, 4096, 10, 0.022006 
1048576, 8192, 0, 0.047111 
1048576, 8192, 1, 0.041888 
1048576, 8192, 2, 0.048231 
1048576, 8192, 3, 0.042826 
1048576, 8192, 4, 0.043493 
1048576, 8192, 5, 0.042719 
1048576, 8192, 6, 0.042329 
1048576, 8192, 7, 0.041199 
1048576, 8192, 8, 0.042066 
1048576, 8192, 9, 0.042002 
1048576, 8192, 10, 0.042349 
2097152, 1, 0, 0.005435 
2097152, 1, 1, 0.005452 
2097152, 1, 2, 0.005429 
2097152, 1, 3, 0.005545 
2097152, 1, 4, 0.005424 
2097152, 1, 5, 0.005586 
2097152, 1, 6, 0.005527 
2097152, 1, 7, 0.005478 
2097152, 1, 8, 0.005431 
2097152, 1, 9, 0.005422 
2097152, 1, 10, 0.005478 
2097152, 2, 0, 0.002684 
2097152, 2, 1, 0.002744 
2097152, 2, 2, 0.002702 
2097152, 2, 3, 0.002736 
2097152, 2, 4, 0.002722 
2097152, 2, 5, 0.002736 
2097152, 2, 6, 0.002791 
2097152, 2, 7, 0.002704 
2097152, 2, 8, 0.002736 
2097152, 2, 9, 0.002734 
2097152, 2, 10, 0.002703 
2097152, 4, 0, 0.001380 
2097152, 4, 1, 0.001421 
2097152, 4, 2, 0.001378 
2097152, 4, 3, 0.001392 
2097152, 4, 4, 0.001366 
2097152, 4, 5, 0.001391 
2097152, 4, 6, 0.001371 
2097152, 4, 7, 0.001373 
2097152, 4, 8, 0.001378 
2097152, 4, 9, 0.001358 
2097152, 4, 10, 0.001367 
2097152, 8, 0, 0.000963 
2097152, 8, 1, 0.000973 
2097152, 8, 2, 0.001128 
2097152, 8, 3, 0.000765 
2097152, 8, 4, 0.001142 
2097152, 8, 5, 0.001134 
2097152, 8, 6, 0.000735 
2097152, 8, 7, 0.001158 
2097152, 8, 8, 0.001311 
2097152, 8, 9, 0.000748 
2097152, 8, 10, 0.000822 
2097152, 16, 0, 0.001038 
2097152, 16, 1, 0.001003 
2097152, 16, 2, 0.001155 
2097152, 16, 3, 0.001162 
2097152, 16, 4, 0.001114 
2097152, 16, 5, 0.001432 
2097152, 16, 6, 0.001187 
2097152, 16, 7, 0.001136 
2097152, 16, 8, 0.000956 
2097152, 16, 9, 0.001077 
2097152, 16, 10, 0.001095 
2097152, 32, 0, 0.001129 
2097152, 32, 1, 0.000997 
2097152, 32, 2, 0.001028 
2097152, 32, 3, 0.001371 
2097152, 32, 4, 0.001473 
2097152, 32, 5, 0.001655 
2097152, 32, 6, 0.000976 
2097152, 32, 7, 0.000986 
2097152, 32, 8, 0.001027 
2097152, 32, 9, 0.001095 
2097152, 32, 10, 0.001049 
2097152, 64, 0, 0.001088 
2097152, 64, 1, 0.001107 
2097152, 64, 2, 0.001591 
2097152, 64, 3, 0.001467 
2097152, 64, 4, 0.001521 
2097152, 64, 5, 0.001504 
2097152, 64, 6, 0.002167 
2097152, 64, 7, 0.001317 
2097152, 64, 8, 0.001636 
2097152, 64, 9, 0.001417 
2097152, 64, 10, 0.001542 
2097152, 128, 0, 0.001288 
2097152, 128, 1, 0.001854 
2097152, 128, 2, 0.001409 
2097152, 128, 3, 0.001592 
2097152, 128, 4, 0.001340 
2097152, 128, 5, 0.001581 
2097152, 128, 6, 0.001322 
2097152, 128, 7, 0.001416 
2097152, 128, 8, 0.001417 
2097152, 128, 9, 0.001266 
2097152, 128, 10, 0.001838 
2097152, 256, 0, 0.002276 
2097152, 256, 1, 0.002114 
2097152, 256, 2, 0.001865 
2097152, 256, 3, 0.001872 
2097152, 256, 4, 0.001910 
2097152, 256, 5, 0.001893 
2097152, 256, 6, 0.002129 
2097152, 256, 7, 0.002474 
2097152, 256, 8, 0.001774 
2097152, 256, 9, 0.002069 
2097152, 256, 10, 0.001764 
2097152, 512, 0, 0.002828 
2097152, 512, 1, 0.003201 
2097152, 512, 2, 0.002995 
2097152, 512, 3, 0.003196 
2097152, 512, 4, 0.003050 
2097152, 512, 5, 0.002882 
2097152, 512, 6, 0.002899 
2097152, 512, 7, 0.002939 
2097152, 512, 8, 0.003334 
2097152, 512, 9, 0.003030 
2097152, 512, 10, 0.003750 
2097152, 1024, 0, 0.005680 
2097152, 1024, 1, 0.005966 
2097152, 1024, 2, 0.005595 
2097152, 1024, 3, 0.005616 
2097152, 1024, 4, 0.006425 
2097152, 1024, 5, 0.005585 
2097152, 1024, 6, 0.005596 
2097152, 1024, 7, 0.005686 
2097152, 1024, 8, 0.005693 
2097152, 1024, 9, 0.005437 
2097152, 1024, 10, 0.005703 
2097152, 2048, 0, 0.011637 
2097152, 2048, 1, 0.012428 
2097152, 2048, 2, 0.010912 
2097152, 2048, 3, 0.010604 
2097152, 2048, 4, 0.010748 
2097152, 2048, 5, 0.012682 
2097152, 2048, 6, 0.011214 
2097152, 2048, 7, 0.011625 
2097152, 2048, 8, 0.011567 
2097152, 2048, 9, 0.011701 
2097152, 2048, 10, 0.011160 
2097152, 4096, 0, 0.021938 
2097152, 4096, 1, 0.021783 
2097152, 4096, 2, 0.021299 
2097152, 4096, 3, 0.021481 
2097152, 4096, 4, 0.020380 
2097152, 4096, 5, 0.020701 
2097152, 4096, 6, 0.020800 
2097152, 4096, 7, 0.021014 
2097152, 4096, 8, 0.022391 
2097152, 4096, 9, 0.020619 
2097152, 4096, 10, 0.022555 
2097152, 8192, 0, 0.042039 
2097152, 8192, 1, 0.043601 
2097152, 8192, 2, 0.041183 
2097152, 8192, 3, 0.042319 
2097152, 8192, 4, 0.043038 
2097152, 8192, 5, 0.042491 
2097152, 8192, 6, 0.043348 
2097152, 8192, 7, 0.041988 
2097152, 8192, 8, 0.043559 
2097152, 8192, 9, 0.041469 
2097152, 8192, 10, 0.042233 
4194304, 1, 0, 0.010849 
4194304, 1, 1, 0.010911 
4194304, 1, 2, 0.010868 
4194304, 1, 3, 0.010795 
4194304, 1, 4, 0.010837 
4194304, 1, 5, 0.010828 
4194304, 1, 6, 0.010900 
4194304, 1, 7, 0.010976 
4194304, 1, 8, 0.010955 
4194304, 1, 9, 0.010984 
4194304, 1, 10, 0.010969 
4194304, 2, 0, 0.005480 
4194304, 2, 1, 0.005441 
4194304, 2, 2, 0.005481 
4194304, 2, 3, 0.005445 
4194304, 2, 4, 0.005452 
4194304, 2, 5, 0.005478 
4194304, 2, 6, 0.005493 
4194304, 2, 7, 0.005475 
4194304, 2, 8, 0.005470 
4194304, 2, 9, 0.005490 
4194304, 2, 10, 0.005480 
4194304, 4, 0, 0.002767 
4194304, 4, 1, 0.002800 
4194304, 4, 2, 0.002742 
4194304, 4, 3, 0.002794 
4194304, 4, 4, 0.002788 
4194304, 4, 5, 0.002770 
4194304, 4, 6, 0.002728 
4194304, 4, 7, 0.002763 
4194304, 4, 8, 0.002769 
4194304, 4, 9, 0.002730 
4194304, 4, 10, 0.002749 
4194304, 8, 0, 0.001980 
4194304, 8, 1, 0.002099 
4194304, 8, 2, 0.001987 
4194304, 8, 3, 0.001855 
4194304, 8, 4, 0.001805 
4194304, 8, 5, 0.001548 
4194304, 8, 6, 0.001561 
4194304, 8, 7, 0.001901 
4194304, 8, 8, 0.001872 
4194304, 8, 9, 0.001848 
4194304, 8, 10, 0.001585 
4194304, 16, 0, 0.002157 
4194304, 16, 1, 0.002079 
4194304, 16, 2, 0.002048 
4194304, 16, 3, 0.002150 
4194304, 16, 4, 0.002093 
4194304, 16, 5, 0.002125 
4194304, 16, 6, 0.002045 
4194304, 16, 7, 0.002017 
4194304, 16, 8, 0.002037 
4194304, 16, 9, 0.002035 
4194304, 16, 10, 0.001952 
4194304, 32, 0, 0.001999 
4194304, 32, 1, 0.002077 
4194304, 32, 2, 0.002168 
4194304, 32, 3, 0.002082 
4194304, 32, 4, 0.002148 
4194304, 32, 5, 0.002106 
4194304, 32, 6, 0.002044 
4194304, 32, 7, 0.001949 
4194304, 32, 8, 0.001910 
4194304, 32, 9, 0.001868 
4194304, 32, 10, 0.002012 
4194304, 64, 0, 0.002086 
4194304, 64, 1, 0.002040 
4194304, 64, 2, 0.002291 
4194304, 64, 3, 0.002242 
4194304, 64, 4, 0.001953 
4194304, 64, 5, 0.002091 
4194304, 64, 6, 0.002095 
4194304, 64, 7, 0.001946 
4194304, 64, 8, 0.001984 
4194304, 64, 9, 0.002047 
4194304, 64, 10, 0.002127 
4194304, 128, 0, 0.002585 
4194304, 128, 1, 0.002424 
4194304, 128, 2, 0.002297 
4194304, 128, 3, 0.002706 
4194304, 128, 4, 0.002186 
4194304, 128, 5, 0.002576 
4194304, 128, 6, 0.002215 
4194304, 128, 7, 0.002833 
4194304, 128, 8, 0.002165 
4194304, 128, 9, 0.002456 
4194304, 128, 10, 0.002309 
4194304, 256, 0, 0.003014 
4194304, 256, 1, 0.003016 
4194304, 256, 2, 0.002641 
4194304, 256, 3, 0.002762 
4194304, 256, 4, 0.002817 
4194304, 256, 5, 0.002659 
4194304, 256, 6, 0.002815 
4194304, 256, 7, 0.004236 
4194304, 256, 8, 0.002794 
4194304, 256, 9, 0.002831 
4194304, 256, 10, 0.002847 
4194304, 512, 0, 0.003777 
4194304, 512, 1, 0.003792 
4194304, 512, 2, 0.003731 
4194304, 512, 3, 0.005349 
4194304, 512, 4, 0.003911 
4194304, 512, 5, 0.003629 
